resort,timestamp,season,month,snowfall_inch,snow_depth_inch,temperature_f
Snowbasin,2019-02-17 23:00:00,2018-2019,February 2019,0.0,2.165,8.9
Snowbasin,2019-02-18 00:00:00,2018-2019,February 2019,0.028,2.165,8.0
Snowbasin,2019-02-18 01:00:00,2018-2019,February 2019,0.0,2.165,8.1
Snowbasin,2019-02-18 02:00:00,2018-2019,February 2019,0.0,2.165,7.4
Snowbasin,2019-02-18 03:00:00,2018-2019,February 2019,0.0,2.165,7.1
Snowbasin,2019-02-18 04:00:00,2018-2019,February 2019,0.0,2.165,7.5
Snowbasin,2019-02-18 05:00:00,2018-2019,February 2019,0.0,2.165,6.8
Snowbasin,2019-02-18 06:00:00,2018-2019,February 2019,0.0,2.198,5.4
Snowbasin,2019-02-18 07:00:00,2018-2019,February 2019,0.0,2.198,5.3
Snowbasin,2019-02-18 08:00:00,2018-2019,February 2019,0.0,2.198,5.7
Snowbasin,2019-02-18 09:00:00,2018-2019,February 2019,0.0,2.198,7.0
Snowbasin,2019-02-18 10:00:00,2018-2019,February 2019,0.0,2.198,8.8
Snowbasin,2019-02-18 11:00:00,2018-2019,February 2019,0.0,2.198,11.4
Snowbasin,2019-02-18 12:00:00,2018-2019,February 2019,0.0,2.198,14.7
Snowbasin,2019-02-18 13:00:00,2018-2019,February 2019,0.0,2.198,16.8
Snowbasin,2019-02-18 14:00:00,2018-2019,February 2019,0.0,2.198,17.6
Snowbasin,2019-02-18 15:00:00,2018-2019,February 2019,0.0,2.198,17.4
Snowbasin,2019-02-18 16:00:00,2018-2019,February 2019,0.0,2.198,16.5
Snowbasin,2019-02-18 17:00:00,2018-2019,February 2019,0.0,2.198,15.9
Snowbasin,2019-02-18 18:00:00,2018-2019,February 2019,0.028,2.198,13.0
Snowbasin,2019-02-18 19:00:00,2018-2019,February 2019,0.0,2.198,15.1
Snowbasin,2019-02-18 20:00:00,2018-2019,February 2019,0.0,2.198,14.1
Snowbasin,2019-02-18 21:00:00,2018-2019,February 2019,0.0,2.198,10.9
Snowbasin,2019-02-18 22:00:00,2018-2019,February 2019,0.0,2.198,10.2
Snowbasin,2019-02-18 23:00:00,2018-2019,February 2019,0.0,2.198,5.9
Snowbasin,2019-02-19 00:00:00,2018-2019,February 2019,0.0,2.198,5.5
Snowbasin,2019-02-19 01:00:00,2018-2019,February 2019,0.0,2.198,3.3
Snowbasin,2019-02-19 02:00:00,2018-2019,February 2019,0.0,2.198,0.9
Snowbasin,2019-02-19 03:00:00,2018-2019,February 2019,0.0,2.198,0.3
Snowbasin,2019-02-19 04:00:00,2018-2019,February 2019,0.0,2.198,-0.3
Snowbasin,2019-02-19 05:00:00,2018-2019,February 2019,0.0,2.198,4.5
Snowbasin,2019-02-19 06:00:00,2018-2019,February 2019,0.0,2.198,2.6
Snowbasin,2019-02-19 07:00:00,2018-2019,February 2019,0.0,2.198,-0.2
Snowbasin,2019-02-19 08:00:00,2018-2019,February 2019,0.0,2.198,1.3
Snowbasin,2019-02-19 09:00:00,2018-2019,February 2019,0.028,2.198,7.8
Snowbasin,2019-02-19 10:00:00,2018-2019,February 2019,0.055,2.198,9.2
Snowbasin,2019-02-19 11:00:00,2018-2019,February 2019,0.028,2.198,10.5
Snowbasin,2019-02-19 12:00:00,2018-2019,February 2019,0.055,2.198,9.4
Snowbasin,2019-02-19 13:00:00,2018-2019,February 2019,0.055,2.231,9.9
Snowbasin,2019-02-19 14:00:00,2018-2019,February 2019,0.028,2.231,9.3
Snowbasin,2019-02-19 15:00:00,2018-2019,February 2019,0.028,2.231,9.9
Snowbasin,2019-02-19 16:00:00,2018-2019,February 2019,0.028,2.231,10.3
Snowbasin,2019-02-19 17:00:00,2018-2019,February 2019,0.028,2.231,9.7
Snowbasin,2019-02-19 18:00:00,2018-2019,February 2019,0.028,2.231,7.0
Snowbasin,2019-02-19 19:00:00,2018-2019,February 2019,0.028,2.231,5.1
Snowbasin,2019-02-19 20:00:00,2018-2019,February 2019,0.028,2.231,5.5
Snowbasin,2019-02-19 21:00:00,2018-2019,February 2019,0.055,2.231,7.1
Snowbasin,2019-02-19 22:00:00,2018-2019,February 2019,0.083,2.231,7.6
Snowbasin,2019-02-19 23:00:00,2018-2019,February 2019,0.083,2.231,7.1
Snowbasin,2019-02-20 00:00:00,2018-2019,February 2019,0.083,2.231,7.0
Snowbasin,2019-02-20 01:00:00,2018-2019,February 2019,0.083,2.231,6.6
Snowbasin,2019-02-20 02:00:00,2018-2019,February 2019,0.083,2.231,6.4
Snowbasin,2019-02-20 03:00:00,2018-2019,February 2019,0.11,2.231,6.2
Snowbasin,2019-02-20 04:00:00,2018-2019,February 2019,0.11,2.264,6.1
Snowbasin,2019-02-20 05:00:00,2018-2019,February 2019,0.11,2.264,7.0
Snowbasin,2019-02-20 06:00:00,2018-2019,February 2019,0.083,2.264,6.3
Snowbasin,2019-02-20 07:00:00,2018-2019,February 2019,0.083,2.297,6.1
Snowbasin,2019-02-20 08:00:00,2018-2019,February 2019,0.055,2.297,6.7
Snowbasin,2019-02-20 09:00:00,2018-2019,February 2019,0.055,2.297,8.5
Snowbasin,2019-02-20 10:00:00,2018-2019,February 2019,0.055,2.297,10.0
Snowbasin,2019-02-20 11:00:00,2018-2019,February 2019,0.055,2.297,12.1
Snowbasin,2019-02-20 12:00:00,2018-2019,February 2019,0.055,2.297,13.5
Snowbasin,2019-02-20 13:00:00,2018-2019,February 2019,0.055,2.297,14.9
Snowbasin,2019-02-20 14:00:00,2018-2019,February 2019,0.028,2.297,15.1
Snowbasin,2019-02-20 15:00:00,2018-2019,February 2019,0.028,2.297,15.4
Snowbasin,2019-02-20 16:00:00,2018-2019,February 2019,0.0,2.297,14.8
Snowbasin,2019-02-20 17:00:00,2018-2019,February 2019,0.0,2.297,13.6
Snowbasin,2019-02-20 18:00:00,2018-2019,February 2019,0.0,2.297,13.7
Snowbasin,2019-02-20 19:00:00,2018-2019,February 2019,0.0,2.297,12.2
Snowbasin,2019-02-20 20:00:00,2018-2019,February 2019,0.0,2.297,5.6
Snowbasin,2019-02-20 21:00:00,2018-2019,February 2019,0.0,2.297,4.6
Snowbasin,2019-02-20 22:00:00,2018-2019,February 2019,0.0,2.297,4.3
Snowbasin,2019-02-20 23:00:00,2018-2019,February 2019,0.0,2.297,4.0
Snowbasin,2019-02-21 00:00:00,2018-2019,February 2019,0.0,2.297,3.8
Snowbasin,2019-02-21 01:00:00,2018-2019,February 2019,0.0,2.297,2.0
Snowbasin,2019-02-21 02:00:00,2018-2019,February 2019,0.0,2.297,2.1
Snowbasin,2019-02-21 03:00:00,2018-2019,February 2019,0.0,2.297,2.1
Snowbasin,2019-02-21 04:00:00,2018-2019,February 2019,0.028,2.297,3.5
Snowbasin,2019-02-21 05:00:00,2018-2019,February 2019,0.028,2.297,6.6
Snowbasin,2019-02-21 06:00:00,2018-2019,February 2019,0.0,2.297,5.9
Snowbasin,2019-02-21 07:00:00,2018-2019,February 2019,0.0,2.297,4.1
Snowbasin,2019-02-21 08:00:00,2018-2019,February 2019,0.0,2.297,2.7
Snowbasin,2019-02-21 09:00:00,2018-2019,February 2019,0.0,2.297,6.6
Snowbasin,2019-02-21 10:00:00,2018-2019,February 2019,0.0,2.297,10.8
Snowbasin,2019-02-21 11:00:00,2018-2019,February 2019,0.0,2.297,13.6
Snowbasin,2019-02-21 12:00:00,2018-2019,February 2019,0.0,2.297,15.5
Snowbasin,2019-02-21 13:00:00,2018-2019,February 2019,0.0,2.297,16.4
Snowbasin,2019-02-21 14:00:00,2018-2019,February 2019,0.0,2.297,17.0
Snowbasin,2019-02-21 15:00:00,2018-2019,February 2019,0.0,2.297,16.3
Snowbasin,2019-02-21 16:00:00,2018-2019,February 2019,0.0,2.297,15.2
Snowbasin,2019-02-21 17:00:00,2018-2019,February 2019,0.0,2.297,13.7
Snowbasin,2019-02-21 18:00:00,2018-2019,February 2019,0.0,2.297,10.6
Snowbasin,2019-02-21 19:00:00,2018-2019,February 2019,0.0,2.297,10.1
Snowbasin,2019-02-21 20:00:00,2018-2019,February 2019,0.028,2.264,10.1
Snowbasin,2019-02-21 21:00:00,2018-2019,February 2019,0.055,2.264,9.4
Snowbasin,2019-02-21 22:00:00,2018-2019,February 2019,0.028,2.264,9.3
Snowbasin,2019-02-21 23:00:00,2018-2019,February 2019,0.028,2.297,9.2
Snowbasin,2019-02-22 00:00:00,2018-2019,February 2019,0.028,2.297,8.6
Snowbasin,2019-02-22 01:00:00,2018-2019,February 2019,0.028,2.297,8.1
Snowbasin,2019-02-22 02:00:00,2018-2019,February 2019,0.055,2.297,8.2
Snowbasin,2019-02-22 03:00:00,2018-2019,February 2019,0.055,2.297,7.2
Snowbasin,2019-02-22 04:00:00,2018-2019,February 2019,0.055,2.297,7.1
Snowbasin,2019-02-22 05:00:00,2018-2019,February 2019,0.055,2.297,8.1
Snowbasin,2019-02-22 06:00:00,2018-2019,February 2019,0.0,2.297,6.1
Snowbasin,2019-02-22 07:00:00,2018-2019,February 2019,0.0,2.297,4.3
Snowbasin,2019-02-22 08:00:00,2018-2019,February 2019,0.0,2.297,5.1
Snowbasin,2019-02-22 09:00:00,2018-2019,February 2019,0.0,2.297,9.4
Snowbasin,2019-02-22 10:00:00,2018-2019,February 2019,0.0,2.297,12.7
Snowbasin,2019-02-22 11:00:00,2018-2019,February 2019,0.0,2.297,15.4
Snowbasin,2019-02-22 12:00:00,2018-2019,February 2019,0.0,2.297,16.5
Snowbasin,2019-02-22 13:00:00,2018-2019,February 2019,0.0,2.297,17.2
Snowbasin,2019-02-22 14:00:00,2018-2019,February 2019,0.0,2.297,16.1
Snowbasin,2019-02-22 15:00:00,2018-2019,February 2019,0.0,2.297,15.8
Snowbasin,2019-02-22 16:00:00,2018-2019,February 2019,0.0,2.297,15.1
Snowbasin,2019-02-22 17:00:00,2018-2019,February 2019,0.0,2.297,13.6
Snowbasin,2019-02-22 18:00:00,2018-2019,February 2019,0.0,2.297,10.5
Snowbasin,2019-02-22 19:00:00,2018-2019,February 2019,0.0,2.297,11.9
Snowbasin,2019-02-22 20:00:00,2018-2019,February 2019,0.0,2.297,10.5
Snowbasin,2019-02-22 21:00:00,2018-2019,February 2019,0.0,2.297,9.3
Snowbasin,2019-02-22 22:00:00,2018-2019,February 2019,0.0,2.297,7.8
Snowbasin,2019-02-22 23:00:00,2018-2019,February 2019,0.0,2.264,3.5
Snowbasin,2019-02-23 00:00:00,2018-2019,February 2019,0.0,2.264,1.7
Snowbasin,2019-02-23 01:00:00,2018-2019,February 2019,0.0,2.264,4.5
Snowbasin,2019-02-23 02:00:00,2018-2019,February 2019,0.0,2.264,4.7
Snowbasin,2019-02-23 03:00:00,2018-2019,February 2019,0.0,2.264,4.8
Snowbasin,2019-02-23 04:00:00,2018-2019,February 2019,0.0,2.264,4.6
Snowbasin,2019-02-23 05:00:00,2018-2019,February 2019,0.0,2.264,2.1
Snowbasin,2019-02-23 06:00:00,2018-2019,February 2019,0.0,2.264,-1.9
Snowbasin,2019-02-23 07:00:00,2018-2019,February 2019,0.0,2.264,-2.0
Snowbasin,2019-02-23 08:00:00,2018-2019,February 2019,0.0,2.264,-1.5
Snowbasin,2019-02-23 09:00:00,2018-2019,February 2019,0.0,2.264,3.0
Snowbasin,2019-02-23 10:00:00,2018-2019,February 2019,0.0,2.264,10.2
Snowbasin,2019-02-23 11:00:00,2018-2019,February 2019,0.0,2.264,12.5
Snowbasin,2019-02-23 12:00:00,2018-2019,February 2019,0.0,2.264,15.7
Snowbasin,2019-02-23 13:00:00,2018-2019,February 2019,0.0,2.264,17.0
Snowbasin,2019-02-23 14:00:00,2018-2019,February 2019,0.0,2.264,17.1
Snowbasin,2019-02-23 15:00:00,2018-2019,February 2019,0.028,2.264,16.5
Snowbasin,2019-02-23 16:00:00,2018-2019,February 2019,0.0,2.264,14.4
Snowbasin,2019-02-23 17:00:00,2018-2019,February 2019,0.0,2.264,16.6
Snowbasin,2019-02-23 18:00:00,2018-2019,February 2019,0.0,2.264,14.8
Snowbasin,2019-02-23 19:00:00,2018-2019,February 2019,0.0,2.264,7.3
Snowbasin,2019-02-23 20:00:00,2018-2019,February 2019,0.0,2.264,7.5
Snowbasin,2019-02-23 21:00:00,2018-2019,February 2019,0.0,2.264,3.8
Snowbasin,2019-02-23 22:00:00,2018-2019,February 2019,0.0,2.264,2.1
Snowbasin,2019-02-23 23:00:00,2018-2019,February 2019,0.0,2.264,-0.1
Snowbasin,2019-02-24 00:00:00,2018-2019,February 2019,0.0,2.264,-1.4
Snowbasin,2019-02-24 01:00:00,2018-2019,February 2019,0.0,2.264,-1.9
Snowbasin,2019-02-24 02:00:00,2018-2019,February 2019,0.0,2.264,-1.8
Snowbasin,2019-02-24 03:00:00,2018-2019,February 2019,0.0,2.264,-0.9
Snowbasin,2019-02-24 04:00:00,2018-2019,February 2019,0.0,2.264,-1.0
Snowbasin,2019-02-24 05:00:00,2018-2019,February 2019,0.0,2.264,1.9
Snowbasin,2019-02-24 06:00:00,2018-2019,February 2019,0.0,2.264,2.1
Snowbasin,2019-02-24 07:00:00,2018-2019,February 2019,0.0,2.264,2.0
Snowbasin,2019-02-24 08:00:00,2018-2019,February 2019,0.0,2.264,4.4
Snowbasin,2019-02-24 09:00:00,2018-2019,February 2019,0.0,2.231,8.6
Snowbasin,2019-02-24 10:00:00,2018-2019,February 2019,0.0,2.231,17.9
Snowbasin,2019-02-24 11:00:00,2018-2019,February 2019,0.0,2.231,21.2
Snowbasin,2019-02-24 12:00:00,2018-2019,February 2019,0.0,2.231,23.9
Snowbasin,2019-02-24 13:00:00,2018-2019,February 2019,0.0,2.231,25.3
Snowbasin,2019-02-24 14:00:00,2018-2019,February 2019,0.0,2.231,24.1
Snowbasin,2019-02-24 15:00:00,2018-2019,February 2019,0.0,2.231,24.6
Snowbasin,2019-02-24 16:00:00,2018-2019,February 2019,0.0,2.231,22.8
Snowbasin,2019-02-24 17:00:00,2018-2019,February 2019,0.0,2.231,23.7
Snowbasin,2019-02-24 18:00:00,2018-2019,February 2019,0.0,2.231,20.0
Snowbasin,2019-02-24 19:00:00,2018-2019,February 2019,0.0,2.231,16.9
Snowbasin,2019-02-24 20:00:00,2018-2019,February 2019,0.0,2.231,13.4
Snowbasin,2019-02-24 21:00:00,2018-2019,February 2019,0.0,2.231,12.4
Snowbasin,2019-02-24 22:00:00,2018-2019,February 2019,0.0,2.231,14.5
Snowbasin,2019-02-24 23:00:00,2018-2019,February 2019,0.0,2.231,17.0
Snowbasin,2019-02-25 00:00:00,2018-2019,February 2019,0.0,2.231,16.5
Snowbasin,2019-02-25 01:00:00,2018-2019,February 2019,0.0,2.231,15.5
Snowbasin,2019-02-25 02:00:00,2018-2019,February 2019,0.0,2.231,14.1
Snowbasin,2019-02-25 03:00:00,2018-2019,February 2019,0.0,2.231,12.8
Snowbasin,2019-02-25 04:00:00,2018-2019,February 2019,0.083,2.231,12.1
Snowbasin,2019-02-25 05:00:00,2018-2019,February 2019,0.193,2.231,17.5
Snowbasin,2019-02-25 06:00:00,2018-2019,February 2019,0.11,2.231,18.2
Snowbasin,2019-02-25 07:00:00,2018-2019,February 2019,0.11,2.231,17.2
Snowbasin,2019-02-25 08:00:00,2018-2019,February 2019,0.055,2.264,18.4
Snowbasin,2019-02-25 09:00:00,2018-2019,February 2019,0.028,2.264,20.7
Snowbasin,2019-02-25 10:00:00,2018-2019,February 2019,0.0,2.264,25.0
Snowbasin,2019-02-25 11:00:00,2018-2019,February 2019,0.0,2.264,29.0
Snowbasin,2019-02-25 12:00:00,2018-2019,February 2019,0.0,2.264,32.5
Snowbasin,2019-02-25 13:00:00,2018-2019,February 2019,0.0,2.264,32.1
Snowbasin,2019-02-25 14:00:00,2018-2019,February 2019,0.0,2.264,33.6
Snowbasin,2019-02-25 15:00:00,2018-2019,February 2019,0.0,2.231,33.1
Snowbasin,2019-02-25 16:00:00,2018-2019,February 2019,0.0,2.231,31.4
Snowbasin,2019-02-25 17:00:00,2018-2019,February 2019,0.0,2.231,30.3
Snowbasin,2019-02-25 18:00:00,2018-2019,February 2019,0.0,2.231,23.8
Snowbasin,2019-02-25 19:00:00,2018-2019,February 2019,0.0,2.231,24.7
Snowbasin,2019-02-25 20:00:00,2018-2019,February 2019,0.0,2.231,25.5
Snowbasin,2019-02-25 21:00:00,2018-2019,February 2019,0.0,2.231,26.2
Snowbasin,2019-02-25 22:00:00,2018-2019,February 2019,0.0,2.231,25.4
Snowbasin,2019-02-25 23:00:00,2018-2019,February 2019,0.028,2.231,25.9
Snowbasin,2019-02-26 00:00:00,2018-2019,February 2019,0.028,2.231,25.4
Snowbasin,2019-02-26 01:00:00,2018-2019,February 2019,0.0,2.198,24.6
Snowbasin,2019-02-26 02:00:00,2018-2019,February 2019,0.0,2.198,23.8
Snowbasin,2019-02-26 03:00:00,2018-2019,February 2019,0.0,2.198,23.0
Snowbasin,2019-02-26 04:00:00,2018-2019,February 2019,0.0,2.198,22.4
Snowbasin,2019-02-26 05:00:00,2018-2019,February 2019,0.0,2.198,24.6
Snowbasin,2019-02-26 06:00:00,2018-2019,February 2019,0.028,2.198,25.5
Snowbasin,2019-02-26 07:00:00,2018-2019,February 2019,0.028,2.198,24.6
Snowbasin,2019-02-26 08:00:00,2018-2019,February 2019,0.028,2.198,24.2
Snowbasin,2019-02-26 09:00:00,2018-2019,February 2019,0.0,2.198,26.7
Snowbasin,2019-02-26 10:00:00,2018-2019,February 2019,0.0,2.198,30.3
Snowbasin,2019-02-26 11:00:00,2018-2019,February 2019,0.0,2.198,33.3
Snowbasin,2019-02-26 12:00:00,2018-2019,February 2019,0.0,2.165,33.5
Snowbasin,2019-02-26 13:00:00,2018-2019,February 2019,0.0,2.165,33.8
Snowbasin,2019-02-26 14:00:00,2018-2019,February 2019,0.0,2.165,34.0
Snowbasin,2019-02-26 15:00:00,2018-2019,February 2019,0.0,2.165,32.7
Snowbasin,2019-02-26 16:00:00,2018-2019,February 2019,0.0,2.133,33.0
Snowbasin,2019-02-26 17:00:00,2018-2019,February 2019,0.0,2.133,38.9
Snowbasin,2019-02-26 18:00:00,2018-2019,February 2019,0.0,2.133,34.4
Snowbasin,2019-02-26 19:00:00,2018-2019,February 2019,0.0,2.133,25.6
Snowbasin,2019-02-26 20:00:00,2018-2019,February 2019,0.0,2.133,23.7
Snowbasin,2019-02-26 21:00:00,2018-2019,February 2019,0.0,2.133,24.1
Snowbasin,2019-02-26 22:00:00,2018-2019,February 2019,0.0,2.133,23.9
Snowbasin,2019-02-26 23:00:00,2018-2019,February 2019,0.0,2.133,22.0
Snowbasin,2019-02-27 00:00:00,2018-2019,February 2019,0.0,2.133,22.2
Snowbasin,2019-02-27 01:00:00,2018-2019,February 2019,0.0,2.1,23.0
Snowbasin,2019-02-27 02:00:00,2018-2019,February 2019,0.0,2.1,22.5
Snowbasin,2019-02-27 03:00:00,2018-2019,February 2019,0.0,2.1,21.6
Snowbasin,2019-02-27 04:00:00,2018-2019,February 2019,0.0,2.1,19.0
Snowbasin,2019-02-27 05:00:00,2018-2019,February 2019,0.0,2.1,19.2
Snowbasin,2019-02-27 06:00:00,2018-2019,February 2019,0.0,2.1,18.4
Snowbasin,2019-02-27 07:00:00,2018-2019,February 2019,0.0,2.1,18.1
Snowbasin,2019-02-27 08:00:00,2018-2019,February 2019,0.0,2.1,20.6
Snowbasin,2019-02-27 09:00:00,2018-2019,February 2019,0.0,2.1,27.7
Snowbasin,2019-02-27 10:00:00,2018-2019,February 2019,0.0,2.1,34.8
Snowbasin,2019-02-27 11:00:00,2018-2019,February 2019,0.0,2.1,34.3
Snowbasin,2019-02-27 12:00:00,2018-2019,February 2019,0.055,2.067,32.6
Snowbasin,2019-02-27 13:00:00,2018-2019,February 2019,0.193,2.067,30.8
Snowbasin,2019-02-27 14:00:00,2018-2019,February 2019,0.055,2.067,29.6
Snowbasin,2019-02-27 15:00:00,2018-2019,February 2019,0.0,2.067,30.3
Snowbasin,2019-02-27 16:00:00,2018-2019,February 2019,0.0,2.067,32.5
Snowbasin,2019-02-27 17:00:00,2018-2019,February 2019,0.0,2.067,34.3
Snowbasin,2019-02-27 18:00:00,2018-2019,February 2019,0.0,2.067,25.9
Snowbasin,2019-02-27 19:00:00,2018-2019,February 2019,0.0,2.034,23.0
Snowbasin,2019-02-27 20:00:00,2018-2019,February 2019,0.0,2.034,21.5
Snowbasin,2019-02-27 21:00:00,2018-2019,February 2019,0.0,2.034,21.0
Snowbasin,2019-02-27 22:00:00,2018-2019,February 2019,0.0,2.034,20.4
Snowbasin,2019-02-27 23:00:00,2018-2019,February 2019,0.0,2.034,20.1
Snowbasin,2019-02-28 00:00:00,2018-2019,February 2019,0.0,2.034,20.0
Snowbasin,2019-02-28 01:00:00,2018-2019,February 2019,0.0,2.034,20.5
Snowbasin,2019-02-28 02:00:00,2018-2019,February 2019,0.0,2.034,21.0
Snowbasin,2019-02-28 03:00:00,2018-2019,February 2019,0.0,2.034,19.2
Snowbasin,2019-02-28 04:00:00,2018-2019,February 2019,0.0,2.034,18.6
Snowbasin,2019-02-28 05:00:00,2018-2019,February 2019,0.0,2.034,21.1
Snowbasin,2019-02-28 06:00:00,2018-2019,February 2019,0.0,2.034,21.0
Snowbasin,2019-02-28 07:00:00,2018-2019,February 2019,0.0,2.034,20.7
Snowbasin,2019-02-28 08:00:00,2018-2019,February 2019,0.0,2.034,22.0
Snowbasin,2019-02-28 09:00:00,2018-2019,February 2019,0.0,2.034,27.2
Snowbasin,2019-02-28 10:00:00,2018-2019,February 2019,0.028,2.034,32.2
Snowbasin,2019-02-28 11:00:00,2018-2019,February 2019,0.0,2.034,33.6
Snowbasin,2019-02-28 12:00:00,2018-2019,February 2019,0.248,2.001,33.1
Snowbasin,2019-02-28 13:00:00,2018-2019,February 2019,0.0,2.001,33.8
Snowbasin,2019-02-28 14:00:00,2018-2019,February 2019,0.055,2.001,32.6
Snowbasin,2019-02-28 15:00:00,2018-2019,February 2019,0.028,1.969,34.2
Snowbasin,2019-02-28 16:00:00,2018-2019,February 2019,0.165,1.969,31.4
Snowbasin,2019-02-28 17:00:00,2018-2019,February 2019,0.11,1.936,34.5
Snowbasin,2019-02-28 18:00:00,2018-2019,February 2019,0.0,1.936,34.5
Snowbasin,2019-02-28 19:00:00,2018-2019,February 2019,0.0,1.936,31.7
Snowbasin,2019-02-28 20:00:00,2018-2019,February 2019,0.028,1.936,24.0
Snowbasin,2019-02-28 21:00:00,2018-2019,February 2019,0.193,1.936,25.5
Snowbasin,2019-02-28 22:00:00,2018-2019,February 2019,0.028,1.969,21.8
Snowbasin,2019-02-28 23:00:00,2018-2019,February 2019,0.055,1.969,24.3
Snowbasin,2019-03-01 00:00:00,2018-2019,February 2019,0.193,1.969,24.3
Snowbasin,2019-03-01 01:00:00,2018-2019,February 2019,0.165,1.969,24.9
Snowbasin,2019-03-01 02:00:00,2018-2019,February 2019,0.055,1.969,23.1
Snowbasin,2019-03-01 03:00:00,2018-2019,February 2019,0.028,1.969,24.2
Snowbasin,2019-03-01 04:00:00,2018-2019,February 2019,0.0,1.969,24.0
Snowbasin,2019-03-01 05:00:00,2018-2019,February 2019,0.0,1.969,20.6
Snowbasin,2019-03-01 06:00:00,2018-2019,February 2019,0.0,1.969,18.8
Snowbasin,2019-03-01 07:00:00,2018-2019,February 2019,0.0,1.969,21.6
Snowbasin,2019-03-01 08:00:00,2018-2019,February 2019,0.0,1.969,21.6
Snowbasin,2019-03-01 09:00:00,2018-2019,February 2019,0.0,1.969,23.7
Snowbasin,2019-03-01 10:00:00,2018-2019,February 2019,0.0,1.969,25.7
Snowbasin,2019-03-01 11:00:00,2018-2019,February 2019,0.0,1.936,27.4
Snowbasin,2019-03-01 12:00:00,2018-2019,February 2019,0.0,1.936,28.8
Snowbasin,2019-03-01 13:00:00,2018-2019,February 2019,0.0,1.936,29.7
Snowbasin,2019-03-01 14:00:00,2018-2019,February 2019,0.0,1.936,30.2
Snowbasin,2019-03-01 15:00:00,2018-2019,February 2019,0.0,1.903,30.3
Snowbasin,2019-03-01 16:00:00,2018-2019,February 2019,0.0,1.903,29.5
Snowbasin,2019-03-01 17:00:00,2018-2019,February 2019,0.0,1.903,27.4
Snowbasin,2019-03-01 18:00:00,2018-2019,February 2019,0.0,1.903,26.2
